"","X.1","file_id2","newspaper_name","newspaper_state","date","year","month","day","page","edition","mod_id","unnamed_0","file_id","article_id","sn","url","black_press","filename","X","index","article_title","newspaper_city","collection","abstract","store_id","authors","document_type","issn","pages","find_a_copy","start_page","filepath"
"1451",5586,"86797_0","New Orleans daily crescent ([New Orleans, L...)","Louisiana","1859-07-27",1859,7,27,"seq-1","ed-1",1,5119,86797,0,"sn82015753","https://articleextractor.org/pages/86797/lu_qualchan_ver01/sn82015753/1859/07/27/ed-1/seq-1/0?user_id=6",NA,"86797_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1452",5592,"86803_0","The daily dispatch (Richmond [Va.])","Virginia","1858-10-27",1858,10,27,"seq-1","ed-1",1,12158,86803,0,"sn84024738","https://articleextractor.org/pages/86803/vi_manowar_ver01/sn84024738/1858/10/27/ed-1/seq-1/0?user_id=6",NA,"86803_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1453",5629,"86835_0","The daily comet (Baton Rouge, La...)","Louisiana","1855-12-29",1855,12,29,"seq-2","ed-1",1,5056,86835,0,"sn83016548","https://articleextractor.org/pages/86835/lu_diglett_ver01/sn83016548/1855/12/29/ed-1/seq-2/0?user_id=6",NA,"86835_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1454",5630,"86837_0","Lynchburg daily Virginian (Lynchburg [Va.])","Virginia","1856-07-02",1856,7,2,"seq-3","ed-1",1,11952,86837,0,"sn85034360","https://articleextractor.org/pages/86837/vi_exmoor_ver01/sn85034360/1856/07/02/ed-1/seq-3/0?user_id=6",NA,"86837_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1455",5631,"86840_0","The daily dispatch (Richmond [Va.])","Virginia","1856-07-22",1856,7,22,"seq-1","ed-1",1,12131,86840,0,"sn84024738","https://articleextractor.org/pages/86840/vi_manowar_ver01/sn84024738/1856/07/22/ed-1/seq-1/0?user_id=6",NA,"86840_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1456",5632,"86844_0","The daily dispatch (Richmond [Va.])","Virginia","1857-04-20",1857,4,20,"seq-1","ed-1",1,12142,86844,0,"sn84024738","https://articleextractor.org/pages/86844/vi_manowar_ver01/sn84024738/1857/04/20/ed-1/seq-1/0?user_id=6",NA,"86844_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1457",5633,"86845_0","Memphis daily appeal (Memphis, Tenn.)","Alabama","1857-04-15",1857,4,15,"seq-3","ed-1",1,10813,86845,0,"sn83045160","https://articleextractor.org/pages/86845/tu_archie_ver01/sn83045160/1857/04/15/ed-1/seq-3/0?user_id=6",NA,"86845_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1458",5634,"86846_0","Richland beacon (Rayville, La.)","Louisiana","1881-08-06",1881,8,6,"seq-2","ed-1",1,5121,86846,0,"sn86079088","https://articleextractor.org/pages/86846/lu_quentin_ver01/sn86079088/1881/08/06/ed-1/seq-2/0?user_id=6",NA,"86846_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1459",5635,"86846_1","Richland beacon (Rayville, La.)","Louisiana","1881-08-06",1881,8,6,"seq-2","ed-1",1,5122,86846,1,"sn86079088","https://articleextractor.org/pages/86846/lu_quentin_ver01/sn86079088/1881/08/06/ed-1/seq-2/0?user_id=6",NA,"86846_1.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1460",5639,"86849_0","Savannah morning news (Savannah)","Georgia","1881-04-16",1881,4,16,"seq-1","ed-1",1,2580,86849,0,"sn82015137","https://articleextractor.org/pages/86849/gu_ace_ver02/sn82015137/1881/04/16/ed-1/seq-1/0?user_id=6",NA,"86849_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1461",5640,"86849_1","Savannah morning news (Savannah)","Georgia","1881-04-16",1881,4,16,"seq-1","ed-1",1,2581,86849,1,"sn82015137","https://articleextractor.org/pages/86849/gu_ace_ver02/sn82015137/1881/04/16/ed-1/seq-1/0?user_id=6",NA,"86849_1.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1462",5641,"86850_0","Savannah morning news (Savannah)","Georgia","1881-04-04",1881,4,4,"seq-1","ed-1",1,2579,86850,0,"sn82015137","https://articleextractor.org/pages/86850/gu_ace_ver02/sn82015137/1881/04/04/ed-1/seq-1/0?user_id=6",NA,"86850_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1463",5645,"86854_0","Stephens City star. (Stephens City, ...)","Virginia","1881-12-10",1881,12,10,"seq-3","ed-1",1,11977,86854,0,"sn2008060934","https://articleextractor.org/pages/86854/vi_goforwand_ver02/sn2008060934/1881/12/10/ed-1/seq-3/0?user_id=6",NA,"86854_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1464",5646,"86855_0","St. Landry democrat. (Opelousas, La.)","Louisiana","1881-11-12",1881,11,12,"seq-5","ed-1",1,5025,86855,0,"sn88064537","https://articleextractor.org/pages/86855/lu_blastoise_ver01/sn88064537/1881/11/12/ed-1/seq-5/0?user_id=6",NA,"86855_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1465",5650,"86857_0","Charlotte home and Democrat (Charlotte, N.C.)","North Carolina","1881-10-14",1881,10,14,"seq-3","ed-1",1,7956,86857,0,"sn84020714","https://articleextractor.org/pages/86857/ncu_dan_ver01/sn84020714/1881/10/14/ed-1/seq-3/0?user_id=6",NA,"86857_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1466",5657,"86862_0","Macon beacon (Macon, Miss.)","Mississippi","1886-01-30",1886,1,30,"seq-1","ed-1",1,6784,86862,0,"sn83016943","https://articleextractor.org/pages/86862/msar_applejack_ver01/sn83016943/1886/01/30/ed-1/seq-1/0?user_id=6",NA,"86862_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1467",5662,"86866_0",NA,"Arkansas","1910-12-19",1910,12,19,"seq-1","ed-1",1,541,86866,0,"sn90050307","https://articleextractor.org/pages/86866/arhi_gyarados_ver01/sn90050307/1910/12/19/ed-1/seq-1/0?user_id=6",NA,"86866_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1468",5663,"86867_0",NA,"Arkansas","1909-04-15",1909,4,15,"seq-4","ed-1",1,583,86867,0,"sn89051168","https://articleextractor.org/pages/86867/arhi_huskerdu_ver01/sn89051168/1909/04/15/ed-1/seq-4/0?user_id=6",NA,"86867_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1469",5664,"86868_0",NA,"Arkansas","1909-04-10",1909,4,10,"seq-1","ed-1",1,582,86868,0,"sn89051168","https://articleextractor.org/pages/86868/arhi_huskerdu_ver01/sn89051168/1909/04/10/ed-1/seq-1/0?user_id=6",NA,"86868_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1470",5665,"86871_0",NA,"Arkansas","1908-02-05",1908,2,5,"seq-4","ed-1",1,574,86871,0,"sn89051168","https://articleextractor.org/pages/86871/arhi_huskerdu_ver01/sn89051168/1908/02/05/ed-1/seq-4/0?user_id=6",NA,"86871_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1471",5666,"86873_0",NA,"Arkansas","1907-08-01",1907,8,1,"seq-4","ed-1",1,571,86873,0,"sn89051168","https://articleextractor.org/pages/86873/arhi_huskerdu_ver01/sn89051168/1907/08/01/ed-1/seq-4/0?user_id=6",NA,"86873_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1472",5667,"86874_0",NA,"Arkansas","1907-07-22",1907,7,22,"seq-3","ed-1",1,570,86874,0,"sn89051168","https://articleextractor.org/pages/86874/arhi_huskerdu_ver01/sn89051168/1907/07/22/ed-1/seq-3/0?user_id=6",NA,"86874_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1473",5668,"86875_0",NA,"Arkansas","1907-05-08",1907,5,8,"seq-4","ed-1",1,567,86875,0,"sn89051168","https://articleextractor.org/pages/86875/arhi_huskerdu_ver01/sn89051168/1907/05/08/ed-1/seq-4/0?user_id=6",NA,"86875_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1474",5669,"86876_0",NA,"Arkansas","1907-05-07",1907,5,7,"seq-5","ed-1",1,565,86876,0,"sn89051168","https://articleextractor.org/pages/86876/arhi_huskerdu_ver01/sn89051168/1907/05/07/ed-1/seq-5/0?user_id=6",NA,"86876_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1475",5670,"86877_0",NA,"Arkansas","1907-04-29",1907,4,29,"seq-1","ed-1",1,563,86877,0,"sn89051168","https://articleextractor.org/pages/86877/arhi_huskerdu_ver01/sn89051168/1907/04/29/ed-1/seq-1/0?user_id=6",NA,"86877_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1476",5671,"86878_0",NA,"Arkansas","1907-03-15",1907,3,15,"seq-1","ed-1",1,562,86878,0,"sn89051168","https://articleextractor.org/pages/86878/arhi_huskerdu_ver01/sn89051168/1907/03/15/ed-1/seq-1/0?user_id=6",NA,"86878_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1477",5672,"86879_0",NA,"Arkansas","1906-10-17",1906,10,17,"seq-1","ed-1",1,561,86879,0,"sn89051168","https://articleextractor.org/pages/86879/arhi_huskerdu_ver01/sn89051168/1906/10/17/ed-1/seq-1/0?user_id=6",NA,"86879_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1478",5673,"86880_0",NA,"Arkansas","1906-10-14",1906,10,14,"seq-9","ed-1",1,560,86880,0,"sn89051168","https://articleextractor.org/pages/86880/arhi_huskerdu_ver01/sn89051168/1906/10/14/ed-1/seq-9/0?user_id=6",NA,"86880_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1479",5674,"86881_0",NA,"Arkansas","1906-10-12",1906,10,12,"seq-1","ed-1",1,559,86881,0,"sn89051168","https://articleextractor.org/pages/86881/arhi_huskerdu_ver01/sn89051168/1906/10/12/ed-1/seq-1/0?user_id=6",NA,"86881_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1480",5675,"86882_0",NA,"Arkansas","1906-10-11",1906,10,11,"seq-1","ed-1",1,558,86882,0,"sn89051168","https://articleextractor.org/pages/86882/arhi_huskerdu_ver01/sn89051168/1906/10/11/ed-1/seq-1/0?user_id=6",NA,"86882_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1481",5676,"86885_0",NA,"Arkansas","1906-03-27",1906,3,27,"seq-4","ed-1",1,552,86885,0,"sn89051168","https://articleextractor.org/pages/86885/arhi_huskerdu_ver01/sn89051168/1906/03/27/ed-1/seq-4/0?user_id=6",NA,"86885_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1482",5677,"86886_0",NA,"Arkansas","1905-11-26",1905,11,26,"seq-15","ed-1",1,551,86886,0,"sn89051168","https://articleextractor.org/pages/86886/arhi_huskerdu_ver01/sn89051168/1905/11/26/ed-1/seq-15/0?user_id=6",NA,"86886_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1483",5678,"86887_0",NA,"Arkansas","1912-06-26",1912,6,26,"seq-4","ed-1",1,550,86887,0,"sn90050307","https://articleextractor.org/pages/86887/arhi_gyarados_ver01/sn90050307/1912/06/26/ed-1/seq-4/0?user_id=6",NA,"86887_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1484",5679,"86889_0",NA,"Arkansas","1911-04-04",1911,4,4,"seq-4","ed-1",1,546,86889,0,"sn90050307","https://articleextractor.org/pages/86889/arhi_gyarados_ver01/sn90050307/1911/04/04/ed-1/seq-4/0?user_id=6",NA,"86889_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1485",5680,"86890_0",NA,"Arkansas","1911-03-11",1911,3,11,"seq-2","ed-1",1,545,86890,0,"sn90050307","https://articleextractor.org/pages/86890/arhi_gyarados_ver01/sn90050307/1911/03/11/ed-1/seq-2/0?user_id=6",NA,"86890_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1486",5681,"86891_0",NA,"Arkansas","1911-02-28",1911,2,28,"seq-4","ed-1",1,544,86891,0,"sn90050307","https://articleextractor.org/pages/86891/arhi_gyarados_ver01/sn90050307/1911/02/28/ed-1/seq-4/0?user_id=6",NA,"86891_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1487",5682,"86892_0",NA,"Arkansas","1911-02-27",1911,2,27,"seq-4","ed-1",1,543,86892,0,"sn90050307","https://articleextractor.org/pages/86892/arhi_gyarados_ver01/sn90050307/1911/02/27/ed-1/seq-4/0?user_id=6",NA,"86892_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1488",5683,"86893_0",NA,"Arkansas","1911-02-14",1911,2,14,"seq-1","ed-1",1,542,86893,0,"sn90050307","https://articleextractor.org/pages/86893/arhi_gyarados_ver01/sn90050307/1911/02/14/ed-1/seq-1/0?user_id=6",NA,"86893_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1489",5684,"86896_0","The age-herald (Birmingham, Ala...)","Alabama","1901-06-01",1901,6,1,"seq-1","ed-1",1,768,86896,0,"sn86072192","https://articleextractor.org/pages/86896/au_capote_ver01/sn86072192/1901/06/01/ed-1/seq-1/0?user_id=6",NA,"86896_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1490",5685,"86896_1","The age-herald (Birmingham, Ala...)","Alabama","1901-06-01",1901,6,1,"seq-1","ed-1",1,770,86896,1,"sn86072192","https://articleextractor.org/pages/86896/au_capote_ver01/sn86072192/1901/06/01/ed-1/seq-1/0?user_id=6",NA,"86896_1.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1491",5686,"86898_0","The age-herald (Birmingham, Ala...)","Alabama","1901-04-07",1901,4,7,"seq-3","ed-1",1,764,86898,0,"sn86072192","https://articleextractor.org/pages/86898/au_capote_ver01/sn86072192/1901/04/07/ed-1/seq-3/0?user_id=6",NA,"86898_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1492",5687,"86899_0","The age-herald (Birmingham, Ala...)","Alabama","1901-03-18",1901,3,18,"seq-1","ed-1",1,761,86899,0,"sn86072192","https://articleextractor.org/pages/86899/au_capote_ver01/sn86072192/1901/03/18/ed-1/seq-1/0?user_id=6",NA,"86899_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1493",5688,"86899_1","The age-herald (Birmingham, Ala...)","Alabama","1901-03-18",1901,3,18,"seq-1","ed-1",1,762,86899,1,"sn86072192","https://articleextractor.org/pages/86899/au_capote_ver01/sn86072192/1901/03/18/ed-1/seq-1/0?user_id=6",NA,"86899_1.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1494",5689,"86899_2","The age-herald (Birmingham, Ala...)","Alabama","1901-03-18",1901,3,18,"seq-1","ed-1",1,763,86899,2,"sn86072192","https://articleextractor.org/pages/86899/au_capote_ver01/sn86072192/1901/03/18/ed-1/seq-1/0?user_id=6",NA,"86899_2.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1495",5690,"86901_0","The age-herald (Birmingham, Ala...)","Alabama","1901-02-28",1901,2,28,"seq-1","ed-1",1,751,86901,0,"sn86072192","https://articleextractor.org/pages/86901/au_capote_ver01/sn86072192/1901/02/28/ed-1/seq-1/0?user_id=6",NA,"86901_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1496",5691,"86901_1","The age-herald (Birmingham, Ala...)","Alabama","1901-02-28",1901,2,28,"seq-1","ed-1",1,752,86901,1,"sn86072192","https://articleextractor.org/pages/86901/au_capote_ver01/sn86072192/1901/02/28/ed-1/seq-1/0?user_id=6",NA,"86901_1.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1497",5692,"86902_0","The age-herald (Birmingham, Ala...)","Alabama","1901-01-14",1901,1,14,"seq-3","ed-1",1,750,86902,0,"sn86072192","https://articleextractor.org/pages/86902/au_capote_ver01/sn86072192/1901/01/14/ed-1/seq-3/0?user_id=6",NA,"86902_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1498",5693,"86903_0","The age-herald (Birmingham, Ala...)","Alabama","1901-01-04",1901,1,4,"seq-4","ed-1",1,749,86903,0,"sn86072192","https://articleextractor.org/pages/86903/au_capote_ver01/sn86072192/1901/01/04/ed-1/seq-4/0?user_id=6",NA,"86903_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1499",5694,"86904_0","The age-herald (Birmingham, Ala...)","Alabama","1901-08-26",1901,8,26,"seq-4","ed-1",1,780,86904,0,"sn86072192","https://articleextractor.org/pages/86904/au_capote_ver01/sn86072192/1901/08/26/ed-1/seq-4/0?user_id=6",NA,"86904_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1500",5695,"86904_1","The age-herald (Birmingham, Ala...)","Alabama","1901-08-26",1901,8,26,"seq-4","ed-1",1,781,86904,1,"sn86072192","https://articleextractor.org/pages/86904/au_capote_ver01/sn86072192/1901/08/26/ed-1/seq-4/0?user_id=6",NA,"86904_1.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501",5696,"86904_2","The age-herald (Birmingham, Ala...)","Alabama","1901-08-26",1901,8,26,"seq-4","ed-1",1,782,86904,2,"sn86072192","https://articleextractor.org/pages/86904/au_capote_ver01/sn86072192/1901/08/26/ed-1/seq-4/0?user_id=6",NA,"86904_2.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1502",5697,"86904_3","The age-herald (Birmingham, Ala...)","Alabama","1901-08-26",1901,8,26,"seq-4","ed-1",1,783,86904,3,"sn86072192","https://articleextractor.org/pages/86904/au_capote_ver01/sn86072192/1901/08/26/ed-1/seq-4/0?user_id=6",NA,"86904_3.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1503",5698,"86905_0","The age-herald (Birmingham, Ala...)","Alabama","1901-08-29",1901,8,29,"seq-3","ed-1",1,786,86905,0,"sn86072192","https://articleextractor.org/pages/86905/au_capote_ver01/sn86072192/1901/08/29/ed-1/seq-3/0?user_id=6",NA,"86905_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1504",5699,"86907_0","The age-herald (Birmingham, Ala...)","Alabama","1901-09-03",1901,9,3,"seq-4","ed-1",1,789,86907,0,"sn86072192","https://articleextractor.org/pages/86907/au_capote_ver01/sn86072192/1901/09/03/ed-1/seq-4/0?user_id=6",NA,"86907_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1505",5700,"86907_1","The age-herald (Birmingham, Ala...)","Alabama","1901-09-03",1901,9,3,"seq-4","ed-1",1,790,86907,1,"sn86072192","https://articleextractor.org/pages/86907/au_capote_ver01/sn86072192/1901/09/03/ed-1/seq-4/0?user_id=6",NA,"86907_1.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1506",5701,"86907_2","The age-herald (Birmingham, Ala...)","Alabama","1901-09-03",1901,9,3,"seq-4","ed-1",1,791,86907,2,"sn86072192","https://articleextractor.org/pages/86907/au_capote_ver01/sn86072192/1901/09/03/ed-1/seq-4/0?user_id=6",NA,"86907_2.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1507",5702,"86907_3","The age-herald (Birmingham, Ala...)","Alabama","1901-09-03",1901,9,3,"seq-4","ed-1",1,792,86907,3,"sn86072192","https://articleextractor.org/pages/86907/au_capote_ver01/sn86072192/1901/09/03/ed-1/seq-4/0?user_id=6",NA,"86907_3.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1508",5703,"86907_4","The age-herald (Birmingham, Ala...)","Alabama","1901-09-03",1901,9,3,"seq-4","ed-1",1,793,86907,4,"sn86072192","https://articleextractor.org/pages/86907/au_capote_ver01/sn86072192/1901/09/03/ed-1/seq-4/0?user_id=6",NA,"86907_4.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1509",5704,"86908_0","The age-herald (Birmingham, Ala...)","Alabama","1901-09-13",1901,9,13,"seq-6","ed-1",1,794,86908,0,"sn86072192","https://articleextractor.org/pages/86908/au_capote_ver01/sn86072192/1901/09/13/ed-1/seq-6/0?user_id=6",NA,"86908_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1510",5705,"86909_0","The age-herald (Birmingham, Ala...)","Alabama","1902-01-08",1902,1,8,"seq-2","ed-1",1,795,86909,0,"sn86072192","https://articleextractor.org/pages/86909/au_capote_ver01/sn86072192/1902/01/08/ed-1/seq-2/0?user_id=6",NA,"86909_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1511",5706,"86910_0","The age-herald (Birmingham, Ala...)","Alabama","1902-02-02",1902,2,2,"seq-1","ed-1",1,796,86910,0,"sn86072192","https://articleextractor.org/pages/86910/au_capote_ver01/sn86072192/1902/02/02/ed-1/seq-1/0?user_id=6",NA,"86910_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1512",5707,"86912_0",NA,"Arkansas","1908-08-15",1908,8,15,"seq-1","ed-1",1,518,86912,0,"sn90050307","https://articleextractor.org/pages/86912/arhi_gyarados_ver01/sn90050307/1908/08/15/ed-1/seq-1/0?user_id=6",NA,"86912_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1513",5708,"86917_0",NA,"Arkansas","1910-06-16",1910,6,16,"seq-2","ed-1",1,528,86917,0,"sn90050307","https://articleextractor.org/pages/86917/arhi_gyarados_ver01/sn90050307/1910/06/16/ed-1/seq-2/0?user_id=6",NA,"86917_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1514",5709,"86918_0",NA,"Arkansas","1910-07-07",1910,7,7,"seq-1","ed-1",1,529,86918,0,"sn90050307","https://articleextractor.org/pages/86918/arhi_gyarados_ver01/sn90050307/1910/07/07/ed-1/seq-1/0?user_id=6",NA,"86918_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1515",5710,"86919_0",NA,"Arkansas","1910-08-02",1910,8,2,"seq-1","ed-1",1,531,86919,0,"sn90050307","https://articleextractor.org/pages/86919/arhi_gyarados_ver01/sn90050307/1910/08/02/ed-1/seq-1/0?user_id=6",NA,"86919_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1516",5711,"86919_1",NA,"Arkansas","1910-08-02",1910,8,2,"seq-1","ed-1",1,530,86919,1,"sn90050307","https://articleextractor.org/pages/86919/arhi_gyarados_ver01/sn90050307/1910/08/02/ed-1/seq-1/0?user_id=6",NA,"86919_1.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1517",5712,"86920_0",NA,"Arkansas","1910-08-04",1910,8,4,"seq-2","ed-1",1,532,86920,0,"sn90050307","https://articleextractor.org/pages/86920/arhi_gyarados_ver01/sn90050307/1910/08/04/ed-1/seq-2/0?user_id=6",NA,"86920_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1518",5713,"86921_0",NA,"Arkansas","1910-08-13",1910,8,13,"seq-1","ed-1",1,534,86921,0,"sn90050307","https://articleextractor.org/pages/86921/arhi_gyarados_ver01/sn90050307/1910/08/13/ed-1/seq-1/0?user_id=6",NA,"86921_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1519",5714,"86923_0",NA,"Arkansas","1910-09-08",1910,9,8,"seq-2","ed-1",1,537,86923,0,"sn90050307","https://articleextractor.org/pages/86923/arhi_gyarados_ver01/sn90050307/1910/09/08/ed-1/seq-2/0?user_id=6",NA,"86923_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1520",5715,"86924_0",NA,"Arkansas","1910-09-14",1910,9,14,"seq-3","ed-1",1,538,86924,0,"sn90050307","https://articleextractor.org/pages/86924/arhi_gyarados_ver01/sn90050307/1910/09/14/ed-1/seq-3/0?user_id=6",NA,"86924_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1521",5716,"86925_0",NA,"Arkansas","1910-11-15",1910,11,15,"seq-2","ed-1",1,539,86925,0,"sn90050307","https://articleextractor.org/pages/86925/arhi_gyarados_ver01/sn90050307/1910/11/15/ed-1/seq-2/0?user_id=6",NA,"86925_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1522",5717,"86926_0",NA,"Arkansas","1910-12-08",1910,12,8,"seq-2","ed-1",1,540,86926,0,"sn90050307","https://articleextractor.org/pages/86926/arhi_gyarados_ver01/sn90050307/1910/12/08/ed-1/seq-2/0?user_id=6",NA,"86926_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1523",5718,"86929_0",NA,"Arkansas","1909-05-28",1909,5,28,"seq-8","ed-1",1,586,86929,0,"sn89051168","https://articleextractor.org/pages/86929/arhi_huskerdu_ver01/sn89051168/1909/05/28/ed-1/seq-8/0?user_id=6",NA,"86929_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1524",5719,"86930_0",NA,"Arkansas","1909-06-19",1909,6,19,"seq-1","ed-1",1,588,86930,0,"sn89051168","https://articleextractor.org/pages/86930/arhi_huskerdu_ver01/sn89051168/1909/06/19/ed-1/seq-1/0?user_id=6",NA,"86930_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1525",5720,"86930_1",NA,"Arkansas","1909-06-19",1909,6,19,"seq-1","ed-1",1,589,86930,1,"sn89051168","https://articleextractor.org/pages/86930/arhi_huskerdu_ver01/sn89051168/1909/06/19/ed-1/seq-1/0?user_id=6",NA,"86930_1.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
